HCHO Reading,Location,Current Date,Next Date,HCHO Reading Z-Score,Year,Month
0.000190856,Jaffna Proper,2019-10-01,10/2/2019,1.1697221031473481,2019,10
0.000104106,Jaffna Proper,2019-10-02,10/3/2019,-0.06704559384930323,2019,10
9.8657740674029e-05,Jaffna Proper,2019-10-03,10/4/2019,-0.14471972801900554,2019,10
0.00010880874674908719,Jaffna Proper,2019-10-04,10/5/2019,0.0,2019,10
0.000223305,Jaffna Proper,2019-10-05,10/6/2019,1.63233737692077,2019,10
0.000138619,Jaffna Proper,2019-10-06,10/7/2019,0.42499548426534167,2019,10
7.252961063784398e-05,Jaffna Proper,2019-10-07,10/8/2019,-0.5172203298827701,2019,10
2.5917522151679207e-05,Jaffna Proper,2019-10-08,10/9/2019,-1.1817543394417112,2019,10
0.000102038,Jaffna Proper,2019-10-09,10/10/2019,-0.09652842494312533,2019,10
9.745117648319954e-05,Jaffna Proper,2019-10-10,10/11/2019,-0.1619213374203978,2019,10
0.000169654,Jaffna Proper,2019-10-12,10/13/2019,0.8674518009949219,2019,10
0.000152958,Jaffna Proper,2019-10-13,10/14/2019,0.6294221356455719,2019,10
7.782266683929926e-05,Jaffna Proper,2019-10-14,10/15/2019,-0.44175887825916565,2019,10
0.000136835,Jaffna Proper,2019-10-15,10/16/2019,0.3995615526060675,2019,10
0.000113105,Jaffna Proper,2019-10-16,10/17/2019,0.061250342810902726,2019,10
0.00010880874674908719,Jaffna Proper,2019-10-17,10/18/2019,0.0,2019,10
-2.28e-05,Jaffna Proper,2019-10-18,10/19/2019,-1.876304860190018,2019,10
0.000154111,Jaffna Proper,2019-10-20,10/21/2019,0.6458600970823112,2019,10
0.000114555,Jaffna Proper,2019-10-21,10/22/2019,0.08192254062813793,2019,10
0.00010880874674908719,Jaffna Proper,2019-10-22,10/23/2019,0.0,2019,10
0.00010880874674908719,Jaffna Proper,2019-10-24,10/25/2019,0.0,2019,10
0.00010880874674908719,Jaffna Proper,2019-10-25,10/26/2019,0.0,2019,10
0.00010880874674908719,Jaffna Proper,2019-10-26,10/27/2019,0.0,2019,10
0.00010880874674908719,Jaffna Proper,2019-10-28,10/29/2019,0.0,2019,10
0.00010880874674908719,Jaffna Proper,2019-10-29,10/30/2019,0.0,2019,10
8.396109648063693e-05,Jaffna Proper,2019-10-30,10/31/2019,-0.35424520113301955,2019,10
0.000107181,Jaffna Proper,2019-10-31,11/1/2019,-0.023206277788614903,2019,10
5.721617086763104e-05,Jaffna Proper,2019-11-01,11/2/2019,-0.7355392651877061,2019,11
0.00010880874674908719,Jaffna Proper,2019-11-02,11/3/2019,0.0,2019,11
0.000141313,Jaffna Proper,2019-11-03,11/4/2019,0.4634030021409495,2019,11
0.000179025,Jaffna Proper,2019-11-04,11/5/2019,1.0010512256468598,2019,11
0.000118247,Jaffna Proper,2019-11-05,11/6/2019,0.1345582332772633,2019,11
0.000108496,Jaffna Proper,2019-11-07,11/8/2019,-0.00445873287160519,2019,11
7.939661009261529e-05,Jaffna Proper,2019-11-08,11/9/2019,-0.4193196601311302,2019,11
9.628330175365472e-05,Jaffna Proper,2019-11-09,11/10/2019,-0.1785713632375705,2019,11
0.000148955,Jaffna Proper,2019-11-10,11/11/2019,0.5723526129818535,2019,11
0.000114535,Jaffna Proper,2019-11-11,11/12/2019,0.08163740686514154,2019,11
3.627854534462018e-05,Jaffna Proper,2019-11-12,11/13/2019,-1.0340404628669275,2019,11
7.457968681128611e-05,Jaffna Proper,2019-11-13,11/14/2019,-0.48799303319463494,2019,11
5.2863632863093296e-05,Jaffna Proper,2019-11-14,11/15/2019,-0.7975920421786288,2019,11
8.390173002226025e-05,Jaffna Proper,2019-11-15,11/16/2019,-0.35509157021665505,2019,11
7.534675357162468e-05,Jaffna Proper,2019-11-16,11/17/2019,-0.47705720160239734,2019,11
2.8477109624470544e-05,Jaffna Proper,2019-11-17,11/18/2019,-1.1452630990499462,2019,11
